Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
12041966,Robert Oppenheimer: A Life Inside the Center,Ray Monk,"Monk, Ray",,"=""0385504071""","=""9780385504072""",0,4.09,Doubleday,Hardcover,848,2013,2012,,2017/05/09,currently-reading,currently-reading (#2),currently-reading,,,,0,,,0,,,,,
13554058,The Wandering Earth,Liu Cixin,"Cixin, Liu","Kim Fout, C.W. Verbena, Holger Nahm","=""""","=""""",0,3.99,"Beijing Guomi Digital Technology Co., Ltd.",Kindle Edition,45,2012,2005,,2017/04/27,wishlist,wishlist (#15),wishlist,,,,0,,,0,,,,,
18693884,How Not to Be Wrong: The Power of Mathematical Thinking,Jordan Ellenberg,"Ellenberg, Jordan",,"=""1594205221""","=""9781594205224""",0,3.92,Penguin Press,Hardcover,480,2014,2014,,2017/04/26,wishlist,wishlist (#14),wishlist,,,,0,,,0,,,,,
25451264,"Death's End (Remembrance of Earth’s Past, #3)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377101""","=""9780765377104""",0,4.47,TOR,Hardcover,604,2016,2010,,2017/04/08,currently-reading,currently-reading (#1),currently-reading,,,,0,,,0,,,,,
23168817,"The Dark Forest (Remembrance of Earth’s Past, #2)",Liu Cixin,"Cixin, Liu",Joel Martinsen,"=""076537708X""","=""9780765377081""",0,4.38,Tor Books,Hardcover,512,2015,2008,2017/04/08,2017/03/27,,,read,,,,1,,,0,,,,,
20518872,"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",0,4.00,Tor Books,Hardcover,400,2014,2007,2017/03/27,2017/03/08,,,read,,,,1,,,0,,,,,
28439513,A Night Without Stars (Commonwealth),Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345547225""","=""9780345547224""",0,4.42,Del Rey,Hardcover,704,2016,2016,2017/03/08,2017/02/03,,,read,,,,1,,,0,,,,,
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",0,4.10,Warner Books,Paperback,248,1997,1987,,2017/01/23,to-read,to-read (#11),to-read,,,,,,,0,,,,,
222093,City,Clifford D. Simak,"Simak, Clifford D.",,"=""188296828X""","=""9781882968282""",0,4.11,Old Earth Books,Hardcover,251,2008,1952,,2017/01/23,to-read,to-read (#10),to-read,,,,,,,0,,,,,
830,Snow Crash,Neal Stephenson,"Stephenson, Neal",,"=""0553380958""","=""9780553380958""",0,4.02,Bantam Books,Paperback,470,2000,1992,2017/01/06,2016/12/06,,,read,,,,,,,0,,,,,
49789,Building Harlequin's Moon,Larry Niven,"Niven, Larry",Brenda Cooper,"=""0765351293""","=""9780765351296""",0,3.71,Tor Science Fiction,Paperback,501,2006,2005,2016/11/04,2016/10/14,,,read,,,,,,,0,,,,,
20739796,The Stone Man,Luke Smitherd,"Smitherd, Luke",,"=""""","=""""",0,3.63,,Kindle Edition,298,2014,2012,2016/10/12,2016/09/22,,,read,,,,,,,0,,,,,
464609,"Anvil of Stars (Forge of God, #2)",Greg Bear,"Bear, Greg",,"=""0446364037""","=""9780446364034""",0,3.90,Warner Books,Paperback,471,1993,1992,2016/09/21,2016/08/26,,,read,,,,,,,0,,,,,
64732,"The Forge of God (Forge of God, #1)",Greg Bear,"Bear, Greg",,"=""0765301075""","=""9780765301079""",0,3.86,Tor Books,Paperback,474,2001,1987,2016/08/26,2016/08/11,,,read,,,,,,,0,,,,,
25898503,War Factory (Transformation #2),Neal Asher,"Asher, Neal",,"=""1597808342""","=""9781597808347""",0,4.24,Night Shade Books,Hardcover,454,2016,2016,2016/08/11,2016/07/12,,,read,,,,,,,0,,,,,
22859850,"Dark Intelligence (Transformation, #1)",Neal Asher,"Asher, Neal",,"=""1597808245""","=""9781597808248""",0,4.04,Night Shade Books,Hardcover,402,2015,2015,,2016/07/12,,,read,,,,,,,0,,,,,
28954329,Ephialtes,Gavin E. Parker,"Parker, Gavin E.",,"=""""","=""""",0,4.13,CreateSpace Independent Publishing Platform,Paperback,470,2016,2015,,2016/06/29,to-read,to-read (#9),to-read,,,,,,,0,,,,,
23595481,"Chaos Station (Chaos Station, #1)",Jenn Burke,"Burke, Jenn",Kelly   Jensen,"=""""","=""""",0,3.93,Carina Press,Kindle Edition,220,2015,2015,,2016/06/28,wishlist,wishlist (#13),wishlist,,,,,,,0,,,,,
12842868,"Tech-Heaven (The Nanotech Succession, #0)",Linda Nagata,"Nagata, Linda",,"=""1937197018""","=""9781937197018""",0,3.65,Mythic Island Press LLC,Paperback,388,2011,1995,,2016/06/28,wishlist,wishlist (#12),wishlist,,,,,,,0,,,,,
26118426,Ninefox Gambit (The Machineries of Empire #1),Yoon Ha Lee,"Lee, Yoon Ha",,"=""""","=""""",0,3.95,Solaris Books,Paperback,384,2016,2016,,2016/06/26,wishlist,wishlist (#11),wishlist,,,,,,,0,,,,,
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0340837942""","=""9780340837948""",0,4.17,Hodder & Stoughton,Paperback,288,2005,1966,2016/06/07,2016/05/25,,,read,,,,,,,0,,,,,
15698479,"The Human Division (Old Man's War, #5)",John Scalzi,"Scalzi, John",,"=""0765333511""","=""9780765333513""",0,4.07,Tor Books,Hardcover,431,2013,2013,2016/05/25,2016/05/18,,,read,,,,,,,0,,,,,
2102600,"Zoe's Tale (Old Man's War, #4)",John Scalzi,"Scalzi, John",,"=""0765316986""","=""9780765316981""",0,3.73,Tor Books,Hardcover,335,2008,2008,2016/05/18,2016/05/01,,,read,,,,,,,0,,,,,
88071,The Last Colony (Old Man's War #3),John Scalzi,"Scalzi, John",,"=""0765316978""","=""9780765316974""",0,4.03,Tor Books,Hardcover,320,2007,2007,2016/05/02,2016/04/13,,,read,,,,,,,0,,,,,
239399,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,"Scalzi, John",,"=""0765354063""","=""9780765354068""",0,4.09,Tor Science Fiction,Mass Market Paperback,347,2007,2006,2016/04/13,2016/04/06,,,read,,,,,,,0,,,,,
51964,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""0765348276""","=""9780765348272""",0,4.23,Tor Books,Mass Market Paperback,351,2007,2005,2016/04/06,2016/03/28,,,read,,,,,,,0,,,,,
25659450,Arkwright,Allen Steele,"Steele, Allen",,"=""0765382156""","=""9780765382153""",0,3.66,Tor Books,Hardcover,336,2016,2016,2017/01/09,2016/02/29,,,read,,,,,,,0,,,,,
22738693,The Medusa Chronicles,Stephen Baxter,"Baxter, Stephen",Alastair Reynolds,"=""1473210186""","=""9781473210189""",0,3.79,Gollancz,Hardcover,326,2016,2016,,2016/01/27,to-read,to-read (#8),to-read,,,,,,,0,,,,,
23594693,A Meeting with Medusa,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",0,3.64,,,,1971,1971,,2016/01/27,to-read,to-read (#7),to-read,,,,,,,0,,,,,
8849505,Paranormality: Why We See What Isn't There,Richard Wiseman,"Wiseman, Richard",,"=""0230752985""","=""9780230752986""",0,4.01,Macmillan,Paperback,341,2011,2010,2016/03/09,2016/01/20,,,read,,,,,,,0,,,,,
1397301,The Sails Of Tau Ceti,Michael McCollum,"McCollum, Michael",,"=""192938114X""","=""9781929381142""",0,3.72,,,,,1992,2015/12/04,2015/11/22,,,read,,,,,,,0,,,,,
19127186,The Gift,Dave  Donovan,"Donovan, Dave",,"=""""","=""""",0,3.63,47North,Kindle Edition,356,2013,2013,2015/11/22,2015/11/12,,,read,,,,,,,0,,,,,
23164927,The Fold,Peter Clines,"Clines, Peter",,"=""0553418297""","=""9780553418293""",0,3.82,Crown,Hardcover,384,2015,2015,2015/11/12,2015/11/03,,,read,,,,,,,0,,,,,
23197269,Aurora,Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0316098108""","=""9780316098106""",0,3.73,Orbit,Hardcover,466,2015,2015,2015/11/03,2015/10/13,,,read,,,,,,,0,,,,,
893590,"Diamond Dogs, Turquoise Days",Alastair Reynolds,"Reynolds, Alastair",,"=""0575075163""","=""9780575075160""",0,3.95,Gollancz,Paperback,231,2003,2003,2015/10/13,2015/10/11,,,read,,,,,,,0,,,,,
18007564,The Martian,Andy Weir,"Weir, Andy",,"=""0804139024""","=""9780804139021""",0,4.39,Crown,Hardcover,369,2014,2014,2015/10/06,2015/09/24,,,read,,,,,,,0,,,,,
166997,Stoner,John  Williams,"Williams, John",John McGahern,"=""1590171993""","=""9781590171998""",0,4.27,NYRB Classics,Paperback,278,2006,1965,2016/01/14,2015/09/21,,,read,,,,,,,0,,,,,
237171,Birthright: The Book of Man  (Birthright #2),Mike Resnick,"Resnick, Mike",,"=""1570900442""","=""9781570900440""",0,3.98,Farthest Star,Paperback,287,1997,1982,,2015/08/11,,,read,,,,,,,0,,,,,
9359796,"Vortex (Spin, #3)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""0765323427""","=""9780765323422""",0,3.71,Tor Books,Hardcover,331,2011,2011,,2015/08/11,,,read,,,,,,,0,,,,,
116410,"Axis (Spin, #2)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""0765309394""","=""9780765309396""",0,3.48,Tor Books,Hardcover,304,2007,2007,2015/08/11,2015/05/28,,,read,,,,,,,0,,,,,
116412,Blind Lake,Robert Charles Wilson,"Wilson, Robert Charles",,"=""0765341603""","=""9780765341600""",0,3.66,Tor Books,Mass Market Paperback,400,2004,2003,,2015/05/07,wishlist,wishlist (#10),wishlist,,,,,,,0,,,,,
148450,"The Boy Who Would Live Forever: A Novel of Gateway (Heechee Saga, #6)",Frederik Pohl,"Pohl, Frederik",,"=""0765349353""","=""9780765349354""",0,3.57,Tor Books,Paperback,480,2005,1990,2015/05/07,2015/04/13,,,read,,,,,,,0,,,,,
77463,"The Annals of the Heechee (Heechee Saga, #4)",Frederik Pohl,"Pohl, Frederik",,"=""0345325664""","=""9780345325662""",0,3.76,Ballantine Books Inc.,Mass Market Paperback,341,1988,1987,2015/04/13,2015/03/24,,,read,,,,,,,0,,,,,
77462,"Heechee Rendezvous (Heechee Saga, #3)",Frederik Pohl,"Pohl, Frederik",,"=""0345300556""","=""9780345300553""",0,3.84,Del Rey Books,Paperback,352,1985,1984,2015/03/24,2015/03/17,,,read,,,,,,,0,,,,,
373399,"Beyond the Blue Event Horizon (Heechee Saga, #2)",Frederik Pohl,"Pohl, Frederik",,"=""0345446674""","=""9780345446671""",0,3.94,Ballantine Books,Paperback,336,2000,1980,2015/03/17,2015/03/02,,,read,,,,,,,0,,,,,
218427,"Gateway (Heechee Saga, #1)",Frederik Pohl,"Pohl, Frederik",,"=""0345475836""","=""9780345475831""",0,4.07,Del Rey,Paperback,278,2004,1977,2015/03/02,2015/02/22,,,read,,,,,,,0,,,,,
150731,Alan Turing: The Enigma,Andrew Hodges,"Hodges, Andrew",Douglas R. Hofstadter,"=""0802775802""","=""9780802775801""",0,3.78,Walker Books,Paperback,608,2000,1983,,2015/02/11,wishlist,wishlist (#9),wishlist,,,,,,,0,,,,,
77504,"Blue Mars (Mars Trilogy, #3)",Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0553573357""","=""9780553573350""",0,3.91,Spectra,Paperback,761,1997,1996,,2015/01/28,,,read,,,,,,,0,,,,,
18520859,Titans,Edward W. Robertson,"Robertson, Edward W.",,"=""""","=""""",0,3.62,,Kindle Edition,284,2013,2011,2016/12/06,2015/01/21,,,read,,,,,,,0,,,,,
22566044,"Fluency (Confluence, #1)",Jennifer Foehner Wells,"Wells, Jennifer Foehner",,"=""""","=""""",0,3.80,Blue Bedlam Science Fiction,Kindle Edition,377,2014,2014,2015/01/28,2015/01/21,,,read,,,,,,,0,,,,,
20632979,Ultima,Stephen Baxter,"Baxter, Stephen",,"=""0575116870""","=""9780575116870""",0,3.62,Gollancz,Hardcover,560,2014,2014,2015/09/24,2015/01/05,,,read,,,,,,,0,,,,,
21097454,"Poseidon's Wake (Poseidon's Children, #3)",Alastair Reynolds,"Reynolds, Alastair",,"=""0575090499""","=""9780575090491""",0,3.76,Gollancz,Hardcover,598,2015,2015,2016/03/28,2015/01/05,,,read,,,,,,,0,,,,,
17239381,"Jupiter War (Owner Trilogy, #3)",Neal Asher,"Asher, Neal",,"=""1597804932""","=""9781597804936""",0,4.05,Night Shade Books,Paperback,356,2014,2013,2015/01/21,2014/12/22,,,read,,,,,,,0,,,,,
15775601,"Zero Point (Owner Trilogy, #2)",Neal Asher,"Asher, Neal",,"=""0230750702""","=""9780230750708""",0,4.03,Tor,Hardcover,564,2012,2012,,2014/12/18,,,read,,,,,,,0,,,,,
23811731,The Snow Queen,Hans Christian Andersen,"Andersen, Hans Christian",Julia Whelan,"=""""","=""""",0,3.76,Audible Studios,Audible Audio,2,2014,1844,2014/12/21,2014/12/17,,,read,,,,,,,0,,,,,
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John Higgins","=""0930289234""","=""9780930289232""",0,4.34,DC Comics,Paperback,416,2005,1987,2014/12/22,2014/12/16,,,read,,,,,,,0,,,,,
393898,The Logic of Failure: Recognizing and Avoiding Error in Complex Situations,Dietrich Dörner,"Dörner, Dietrich","Robert Kimber, Rita Kimber","=""0201479486""","=""9780201479485""",0,3.94,Basic Books,Paperback,240,1997,1996,,2014/10/14,wishlist,wishlist (#8),wishlist,,,,,,,0,,,,,
453966,Far Futures,Gregory Benford,"Benford, Gregory",,"=""0312863799""","=""9780312863791""",0,3.81,Tor Books,Paperback,352,1997,1995,2014/11/05,2014/10/07,,,read,,,,,,,0,,,,,
20706230,War Dogs,Greg Bear,"Bear, Greg",,"=""0316072834""","=""9780316072830""",0,3.34,Orbit,Hardcover,304,2014,2014,,2014/09/30,wishlist,wishlist (#7),wishlist,,,,,,,0,,,,,
20697413,The Abyss Beyond Dreams,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0345547195""","=""9780345547194""",0,4.21,Del Rey,Hardcover,640,2014,2014,2017/02/03,2014/09/30,,,read,,,,,,,0,,,,,
6462796,"Orbus (Spatterjay, #3)",Neal Asher,"Asher, Neal",,"=""0230708722""","=""9780230708723""",0,4.15,Tor Books,Hardcover,352,2009,2009,2014/10/08,2014/09/20,,,read,,,,,,,0,,,,,
10648878,"The Departure (Owner Trilogy, #1)",Neal Asher,"Asher, Neal",,"=""0230708730""","=""9780230708730""",0,3.80,Tor,Hardcover,498,2011,2011,2014/12/18,2014/09/09,,,read,,,,,,,0,,,,,
378724,"Crossover (Cassandra Kresnov, #1)",Joel Shepherd,"Shepherd, Joel",,"=""1591024439""","=""9781591024439""",0,3.83,Pyr,Paperback,459,2006,2001,,2014/09/09,to-read,to-read (#6),to-read,,,,,,,0,,,,,
511229,"The Voyage of the Sable Keech (Spatterjay, #2)",Neal Asher,"Asher, Neal",,"=""0330411608""","=""9780330411608""",0,4.04,"Trans-Atlantic Publications, Inc.",Paperback,584,2006,2006,2014/09/20,2014/09/04,,,read,,,,,,,0,,,,,
21975672,The World at the End of Time,Frederik Pohl,"Pohl, Frederik",William Dufris,"=""""","=""""",0,4.02,Audible Studios,Audible Audio,,2014,1990,2014/07/18,2014/06/20,,,read,,,,,,,0,,,,,
18339206,Marauder,Gary Gibson,"Gibson, Gary",,"=""0230748902""","=""9780230748903""",0,3.82,Tor,Hardcover,384,2013,2013,2014/08/10,2014/06/14,,,read,,,,,,,0,,,,,
89195,The Prefect,Alastair Reynolds,"Reynolds, Alastair",,"=""0575077166""","=""9780575077164""",0,4.14,Gollancz,Hardcover,410,2007,2007,2014/06/14,2014/05/13,,,read,,,,,,,0,,,,,
357697,Angel Stations,Gary Gibson,"Gibson, Gary",,"=""0330420178""","=""9780330420174""",0,3.49,Tor Books,Paperback,551,2005,2004,2014/12/26,2014/03/19,,,read,,,,,,,0,,,,,
185827,Newton's Wake: A Space Opera,Ken MacLeod,"MacLeod, Ken",,"=""076534422X""","=""9780765344229""",0,3.59,Tor Science Fiction,Paperback,352,2005,2004,,2014/03/08,to-read,to-read (#5),to-read,,,,,,,0,,,,,
240297,"The Skinner (Spatterjay, #1)",Neal Asher,"Asher, Neal",,"=""0765350483""","=""9780765350480""",0,4.12,Tor Science Fiction,Paperback,432,2005,2002,2014/09/04,2014/01/31,,,read,,,,,,,0,,,,,
167845,"The Peace War (Across Realtime, #1)",Vernor Vinge,"Vinge, Vernor",,"=""0765308835""","=""9780765308832""",0,3.95,Tor Books,Paperback,304,2003,1984,,2014/01/31,to-read,to-read (#4),to-read,,,,,,,0,,,,,
98046,"Gridlinked (Agent Cormac #1, Polity Universe #3)",Neal Asher,"Asher, Neal",,"=""0765349051""","=""9780765349057""",0,3.95,Tor Science Fiction,Paperback,423,2004,2001,,2014/01/31,to-read,to-read (#3),to-read,,,,,,,0,,,,,
910863,"Spin (Spin, #1)",Robert Charles Wilson,"Wilson, Robert Charles",,"=""076534825X""","=""9780765348258""",0,4.01,Tor Science Fiction,Mass Market Paperback,458,2006,2005,2015/05/28,2014/01/09,,,read,,,,,,,0,,,,,
14762236,The Thousand Emperors,Gary Gibson,"Gibson, Gary",,"=""0230748783""","=""9780230748781""",0,3.88,Tor,Hardcover,384,2012,2012,2014/05/05,2014/01/08,,,read,,,,,,,0,,,,,
16114166,Dr. Zukaroffs Testamente,Peter Lund Madsen,"Madsen, Peter Lund",,"=""870206393X""","=""9788702063936""",0,3.93,Gyldendal,Hardcover,549,2012,2012,2014/06/14,2014/01/08,,,read,,,,,,,0,,,,,
11302083,Final Days,Gary Gibson,"Gibson, Gary",,"=""0230748775""","=""9780230748774""",0,3.64,Tor Books,Hardcover,372,2011,2011,2014/03/19,2013/12/25,,,read,,,,,,,0,,,,,
13538762,"The Rapture of the Nerds: A tale of the singularity, posthumanity, and awkward social situations",Cory Doctorow,"Doctorow, Cory",Charles Stross,"=""0765329107""","=""9780765329103""",0,3.37,Tor Books,Hardcover,351,2012,2012,,2013/12/25,wishlist,wishlist (#6),wishlist,,,,,,,0,,,,,
18040879,Det gennemsnitlige menneske,Morten Albæk,"Albæk, Morten",Stig Matthiesen,"=""""","=""9788702129434""",3,3.39,Gyldendal Business,Paperback,,2013,2013,2017/05/02,2013/12/25,,,read,,,,1,,,0,,,,,
18782847,Måske kan jeg blive diktator,Mikal Hem,"Hem, Mikal",,"=""""","=""9788771292336""",0,3.52,Klim,,167,2013,,2015/09/18,2013/12/25,,,read,,,,,,,0,,,,,
2428489,God Is Not Great: How Religion Poisons Everything,Christopher Hitchens,"Hitchens, Christopher",,"=""1843545748""","=""9781843545743""",0,3.95,Twelve Books,Paperback,307,2007,2007,2015/02/24,2013/12/25,,,read,,,,,,,0,,,,,
7234921,"Earth Strike (Star Carrier, #1)",Ian Douglas,"Douglas, Ian",,"=""0061840254""","=""9780061840258""",0,3.75,Harper Voyager,Paperback,368,2010,2010,,2013/12/17,wishlist,wishlist (#5),wishlist,,,,,,,0,,,,,
17983396,Proxima,Stephen Baxter,"Baxter, Stephen",,"=""0575116838""","=""9780575116832""",0,3.81,Gollancz,Hardcover,456,2013,2013,2015/09/01,2013/12/07,,,read,,,,,,,0,,,,,
21620,"Forever Free (The Forever War, #3)",Joe Haldeman,"Haldeman, Joe",,"=""1857989317""","=""9781857989311""",0,3.38,Millennium,Paperback,277,2000,1999,,2013/12/02,wishlist,wishlist (#4),wishlist,,,,,,,0,,,,,
15999018,"On the Steel Breeze (Poseidon's Children, #2)",Alastair Reynolds,"Reynolds, Alastair",,"=""0575090456""","=""9780575090453""",0,4.02,Gollancz,Hardcover,496,2013,2013,2016/02/22,2013/12/02,,,read,,,,,,,0,,,,,
9424053,"Blue Remembered Earth (Poseidon's Children, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0575088273""","=""9780575088276""",0,3.87,Orion Publishing Group,Hardcover,512,2012,2012,2016/01/22,2013/12/02,,,read,,,,,,,0,,,,,
2037640,Strider's Universe (Strider Chronicles),Paul   Barnett,"Barnett, Paul",John Grant,"=""1857236017""","=""9781857236019""",0,3.44,,,,,,,2013/11/07,,,read,,,,,,,0,,,,,
758275,Night's Pawn,Tom Dowd,"Dowd, Tom",,"=""0140233490""","=""9780140233490""",0,3.88,ROC,Paperback,284,1993,1993,,2013/11/07,,,read,,,,,,,0,,,,,
818449,"Paradox (The Nulapeiron Sequence, 1)",John Meaney,"Meaney, John",,"=""1591024978""","=""9781591024972""",0,3.73,Pyr,Paperback,492,2006,2001,,2013/11/07,,,read,,,,,,,0,,,,,
969131,The Instrumentality of Mankind (Instrumentality of Mankind),Cordwainer Smith,"Smith, Cordwainer",,"=""0345277163""","=""9780345277169""",0,4.11,Del Rey / Ballantine,Mass Market Paperback,238,1979,1974,,2013/10/14,wishlist,wishlist (#3),wishlist,,,,,,,0,,,,,
89190,Redemption Ark,Alastair Reynolds,"Reynolds, Alastair",,"=""044101173X""","=""9780441011735""",0,4.13,Ace Books,Mass Market Paperback,694,2004,2003,2013/09/16,2013/06/10,,,read,,,,,,,0,,,,,
89192,Century Rain,Alastair Reynolds,"Reynolds, Alastair",,"=""0441013074""","=""9780441013074""",0,3.90,Ace,Paperback,640,2006,2004,2014/02/25,2013/06/10,,,read,,,,,,,0,,,,,
4332905,"The Seeds of Earth (Humanity's Fire, #1)",Michael Cobley,"Cobley, Michael",,"=""1841496324""","=""9781841496320""",0,3.41,Orbit,Paperback,400,2009,2009,,2013/06/10,wishlist,wishlist (#2),wishlist,,,,,,,0,,,,,
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,"=""1841499889""","=""9781841499888""",0,4.19,Orbit,Paperback,561,2011,2011,,2013/04/30,wishlist,wishlist (#1),wishlist,,,,,,,0,,,,,
6635349,"Nova War (The Shoal Sequence, #2)",Gary Gibson,"Gibson, Gary",,"=""0230706800""","=""9780230706804""",0,3.79,Tor Books,Hardcover,407,2009,2009,,2013/04/30,,,read,,,,,,,0,,,,,
8578027,"Empire of Light (The Shoal Sequence, #3)",Gary Gibson,"Gibson, Gary",,"=""0230706819""","=""9780230706811""",0,3.73,Tor,Hardcover,393,2010,2010,2014/01/01,2013/04/30,,,read,,,,,,,0,,,,,
3607898,"Stealing Light (The Shoal Sequence, #1)",Gary Gibson,"Gibson, Gary",,"=""0330445960""","=""9780330445962""",0,3.68,Pan Macmillan,Paperback,400,2008,2007,2013/12/02,2013/04/30,,,read,,,,,,,0,,,,,
156785,Diaspora,Greg Egan,"Egan, Greg",,"=""3453161815""","=""9783453161818""",0,4.12,Heyne,Paperback,443,2000,1997,2014/01/19,2013/04/30,,,read,,,,,,,0,,,,,
6436659,Transition,Iain M. Banks,"Banks, Iain M.",,"=""0316071986""","=""9780316071987""",3,3.84,Orbit,Hardcover,404,2009,2009,2013/05/14,2013/04/29,,,read,,,,,,,0,,,,,
89186,Pushing Ice,Alastair Reynolds,"Reynolds, Alastair",,"=""0441014011""","=""9780441014019""",0,4.02,Ace Hardcover,Hardcover,458,2006,2005,2013/04/29,2013/02/21,,,read,,,,,,,0,,,,,
11830394,2312,Kim Stanley Robinson,"Robinson, Kim Stanley",,"=""0316098124""","=""9780316098120""",0,3.43,Orbit,Hardcover,561,2012,2012,2015/02/22,2012/10/03,,,read,,,,,,,0,,,,,
13055592,Redshirts,John Scalzi,"Scalzi, John",,"=""0765316994""","=""9780765316998""",0,3.83,Tor Books,Hardcover,320,2012,2012,2013/02/20,2012/10/03,,,read,,,,,,,0,,,,,
13039884,Existence,David Brin,"Brin, David",,"=""0765303612""","=""9780765303615""",0,3.74,Tor Books,Hardcover,560,2012,2012,2013/07/11,2012/10/03,,,read,,,,,,,0,,,,,
13497991,The Hydrogen Sonata (Culture #10),Iain M. Banks,"Banks, Iain M.",,"=""0356501507""","=""9780356501505""",0,4.14,Orbit,Hardcover,517,2012,2012,,2012/10/03,,,read,,,,,,,0,,,,,
13573419,Great North Road,Peter F. Hamilton,"Hamilton, Peter F.",,"=""034552666X""","=""9780345526663""",3,4.05,Del Rey,Hardcover,948,2013,2012,2014/01/08,2012/09/30,,,read,,,,,,,0,,,,,
10314376,The Prague Cemetery,Umberto Eco,"Eco, Umberto",Richard Dixon,"=""0547577532""","=""9780547577531""",0,3.38,Houghton Mifflin Harcourt Trade,Hardcover,445,2011,2010,2013/09/20,2012/06/27,,,read,,,,,,,0,,,,,
7704959,The Technician,Neal Asher,"Asher, Neal",,"=""0230708749""","=""9780230708747""",4,4.18,Tor Books,Hardcover,503,2010,2010,2012/09/15,2012/06/26,,,read,,,,,,,0,,,,,
12908630,Den Femte Revolution: Fortællinger Fra Hjernens Tidsalder,Lone Frank,"Frank, Lone",,"=""870205986X""","=""9788702059861""",0,3.78,Gyldendal,,,2007,2007,2012/08/26,2012/05/23,,,read,,,,,,,0,,,,,
2425528,Incandescence,Greg Egan,"Egan, Greg",,"=""0575081627""","=""9780575081628""",0,3.58,Gollancz,Hardcover,300,2008,2008,2012/05/23,2012/03/29,,,read,,,,,,,0,,,,,
